book_author_id,book_id,author_id
3103,6550,7929
3104,6550,5782
3105,6551,7928
3106,6551,6962
3107,6552,4425
3108,6552,4167
3109,6553,4425
3110,6556,4425
3111,6557,4425
3112,6562,4425
3113,6568,4425
3114,6572,4425
3115,6588,3755
3116,6588,9216
3117,6595,5266
3118,6611,5703
3119,6611,824
3120,6613,1034
3121,6614,1034
3122,6615,1034
3123,6618,250
3124,6619,8076
3125,6619,6986
3126,6619,2323
3127,6624,4100
3128,6624,1264
3129,6625,8049
3130,6625,3637
3131,6625,4979
3132,6628,3883
3133,6635,7191
3134,6635,2413
3135,6640,1508
3136,6640,6237
3137,6644,2008
3138,6654,1564
3139,6655,1633
3140,6655,4265
3141,6656,1633
3142,6656,254
3143,6656,2583
3144,6657,4746
3145,6658,4679
3146,6659,1833
3147,6660,5840
3148,6660,8452
3149,6667,7383
3150,6667,7033
3151,6668,7383
3152,6668,7033
3153,6670,7383
3154,6670,7033
3155,6671,7383
3156,6677,7383
3157,6677,593
3158,6677,8926
3159,6677,5188
3160,6678,7383
3161,6678,7033
3162,6680,5418
3163,6680,2272
3164,6680,7563
3165,6689,7383
3166,6689,7033
3167,6690,7383
3168,6690,7033
3169,6691,7383
3170,6693,7383
3171,6693,7033
3172,6694,7383
3173,6694,7033
3174,6708,2218
3175,6721,2145
3176,6745,1370
3177,6748,1759
3178,6749,1759
3179,6751,1759
3180,6753,1759
3181,6763,3361
3182,6763,8973
3183,6764,7051
3184,6781,2147
3185,6793,6814
3186,6794,1827
3187,6795,5236
3188,6800,9035
3189,6800,4824
3190,6810,4237
3191,6810,5851
3192,6815,1698
3193,6815,4046
3194,6815,2368
3195,6819,1827
3196,6823,9112
3197,6823,108
3198,6838,4424
3199,6851,3921
3200,6854,3850
3201,6855,3850
3202,6856,3850
3203,6857,3850
3204,6858,3850
3205,6862,3446
3206,6866,2643
3207,6866,7904
3208,6869,3446
3209,6870,3446
3210,6871,3446
3211,6872,3446
3212,6876,644
3213,6876,2453
3214,6876,3503
3215,6896,7006
3216,6899,6280
3217,6902,6280
3218,6903,5928
3219,6904,6512
3220,6905,2568
3221,6919,3914
3222,6919,6366
3223,6925,4999
3224,6925,1861
3225,6925,5610
3226,6925,803
3227,6925,8731
3228,6925,2184
3229,6932,7312
3230,6937,6133
3231,6952,5070
3232,6952,8565
3233,6952,1080
3234,6953,5070
3235,6953,9148
3236,6954,5070
3237,6956,3055
3238,6969,3813
3239,6969,2632
3240,6970,2468
3241,6971,2574
3242,6974,2468
3243,6976,8345
3244,6980,8345
3245,6981,8345
3246,6984,3279
3247,6984,8345
3248,6987,980
3249,6988,8959
3250,6992,980
3251,6994,1206
3252,7003,2526
3253,7006,9112
3254,7007,1446
3255,7007,6128
3256,7009,9112
3257,7010,9112
3258,7010,271
3259,7010,546
3260,7010,7736
3261,7010,1776
3262,7011,9112
3263,7011,7659
3264,7011,625
3265,7015,9112
3266,7015,7659
3267,7023,4830
3268,7023,7254
3269,7027,4830
3270,7034,175
3271,7035,175
3272,7037,175
3273,7037,5306
3274,7041,175
3275,7045,6318
3276,7045,2276
3277,7048,9161
3278,7048,6318
3279,7048,7077
3280,7048,478
3281,7048,4699
3282,7050,6318
3283,7050,5878
3284,7050,3641
3285,7050,2084
3286,7050,3148
3287,7050,619
3288,7050,6204
3289,7052,175
3290,7053,175
3291,7054,175
3292,7055,175
3293,7058,175
3294,7061,175
3295,7062,44
3296,7064,9198
3297,7064,2546
3298,7064,3302
3299,7071,4335
3300,7076,4335
3301,7078,7226
3302,7078,4335
3303,7086,6949
3304,7089,4715
3305,7089,4798
3306,7090,8756
3307,7092,6821
3308,7093,959
3309,7093,2193
3310,7101,4284
3311,7102,4284
3312,7103,4284
3313,7103,2204
3314,7104,4284
3315,7104,2204
3316,7113,44
3317,7113,6550
3318,7118,2776
3319,7118,3456
3320,7119,2776
3321,7119,1484
3322,7119,1202
3323,7126,189
3324,7126,7595
3325,7127,189
3326,7127,883
3327,7127,5554
3328,7131,189
3329,7131,5343
3330,7135,2776
3331,7135,354
3332,7135,4978
3333,7138,2776
3334,7138,5196
3335,7138,3685
3336,7138,8072
3337,7138,7600
3338,7139,5124
3339,7140,2435
3340,7141,3736
3341,7141,2776
3342,7141,1446
3343,7142,1165
3344,7142,1887
3345,7144,2776
3346,7144,1824
3347,7150,2776
3348,7150,2919
3349,7150,4062
3350,7154,4799
3351,7154,8555
3352,7160,6340
3353,7182,189
3354,7182,7595
3355,7186,190
3356,7186,1740
3357,7188,189
3358,7188,7595
3359,7197,189
3360,7197,4682
3361,7197,5343
3362,7199,422
3363,7201,3968
3364,7208,2659
3365,7214,2088
3366,7220,8345
3367,7230,3279
3368,7231,3279
3369,7231,6009
3370,7240,4790
3371,7244,659
3372,7246,659
3373,7252,3982
3374,7252,6410
3375,7260,5906
3376,7263,1250
3377,7264,7120
3378,7266,6601
3379,7266,8775
3380,7268,5877
3381,7269,7237
3382,7271,2434
3383,7271,5042
3384,7271,6062
3385,7277,1874
3386,7277,262
3387,7277,7866
3388,7277,5725
3389,7277,1728
3390,7277,8181
3391,7277,6330
3392,7277,995
3393,7277,4288
3394,7277,4581
3395,7277,8396
3396,7277,4840
3397,7277,8256
3398,7277,5212
3399,7277,2345
3400,7277,5305
3401,7277,2391
3402,7277,1334
3403,7277,5530
3404,7277,1312
3405,7277,8174
3406,7277,3150
3407,7277,7778
3408,7286,4096
3409,7286,2492
3410,7286,3097
3411,7286,7241
3412,7304,7723
3413,7304,6339
3414,7315,9190
3415,7321,6599
3416,7331,3578
3417,7331,633
3418,7332,3578
3419,7332,1396
3420,7332,8486
3421,7336,3407
3422,7337,3578
3423,7337,6897
3424,7338,3849
3425,7338,5718
3426,7338,287
3427,7339,3578
3428,7339,1396
3429,7340,937
3430,7340,4231
3431,7340,3578
3432,7341,7095
3433,7342,3578
3434,7342,1396
3435,7343,4308
3436,7344,1462
3437,7347,3578
3438,7347,1396
3439,7348,3578
3440,7351,937
3441,7351,3447
3442,7352,5251
3443,7353,3578
3444,7353,7386
3445,7360,4245
3446,7361,6974
3447,7366,8491
3448,7366,1134
3449,7370,3576
3450,7375,3189
3451,7388,2899
3452,7389,927
3453,7389,65
3454,7393,7877
3455,7400,1091
3456,7415,1549
3457,7420,6252
3458,7420,7516
3459,7422,1734
3460,7430,4607
3461,7430,2569
3462,7432,3627
3463,7437,9105
3464,7437,3704
3465,7437,690
3466,7439,9105
3467,7444,8723
3468,7445,3953
3469,7453,5093
3470,7453,5095
3471,7454,295
3472,7454,7907
3473,7477,7975
3474,7480,7975
3475,7482,7975
3476,7493,4560
3477,7494,3755
3478,7501,1611
3479,7503,1611
3480,7505,5394
3481,7510,3755
3482,7510,6921
3483,7512,5805
3484,7515,3755
3485,7515,6921
3486,7520,877
3487,7524,6640
3488,7526,6013
3489,7527,7262
3490,7529,5112
3491,7530,5112
3492,7531,5112
3493,7533,5112
3494,7534,5112
3495,7536,5112
3496,7543,1943
3497,7549,1325
3498,7551,1325
3499,7552,1325
3500,7554,1325
3501,7556,1325
3502,7559,8892
3503,7559,1325
3504,7559,8541
3505,7559,6021
3506,7572,8715
3507,7577,3124
3508,7577,8715
3509,7579,8355
3510,7580,8057
3511,7581,5713
3512,7582,6296
3513,7582,1336
3514,7584,1228
3515,7585,2716
3516,7585,2493
3517,7586,4813
3518,7588,3724
3519,7588,7962
3520,7590,3724
3521,7590,8939
3522,7590,3182
3523,7590,4403
3524,7590,4386
3525,7590,6056
3526,7590,1038
3527,7590,7029
3528,7590,3457
3529,7590,3012
3530,7590,8950
3531,7590,6561
3532,7590,2151
3533,7590,4893
3534,7590,8790
3535,7590,3400
3536,7590,3415
3537,7590,4749
3538,7590,5913
3539,7590,866
3540,7590,4572
3541,7590,5611
3542,7590,6795
3543,7590,4511
3544,7590,3573
3545,7591,3724
3546,7591,4108
3547,7592,3724
3548,7592,5031
3549,7596,3804
3550,7596,7875
3551,7598,2794
3552,7598,888
3553,7598,2604
3554,7599,2794
3555,7599,3108
3556,7600,2794
3557,7603,622
3558,7606,8891
3559,7606,193
3560,7608,8891
3561,7608,4015
3562,7609,6597
3563,7609,1434
3564,7610,622
3565,7611,5331
3566,7613,2934
3567,7613,871
3568,7613,6922
3569,7615,6984
3570,7624,9053
3571,7633,3873
3572,7637,2645
3573,7637,2697
3574,7656,7130
3575,7661,6048
3576,7662,6048
3577,7663,3966
3578,7663,6048
3579,7664,6048
3580,7665,6048
3581,7668,6048
3582,7670,6048
3583,7672,6048
3584,7673,6048
3585,7674,6048
3586,7674,8217
3587,7674,499
3588,7674,832
3589,7677,6048
3590,7679,6048
3591,7681,6048
3592,7684,6048
3593,7684,470
3594,7687,3567
3595,7687,6855
3596,7694,4894
3597,7694,3835
3598,7695,474
3599,7697,2327
3600,7700,2904
3601,7700,7864
3602,7707,2904
3603,7707,114
3604,7708,2904
3605,7714,2904
3606,7716,2904
3607,7716,1576
3608,7716,8913
3609,7717,6873
3610,7717,2724
3611,7717,4922
3612,7718,6873
3613,7718,2724
3614,7718,4922
3615,7721,2724
3616,7721,8146
3617,7723,2724
3618,7723,3875
3619,7723,2100
3620,7724,2724
3621,7724,8142
3622,7731,4620
3623,7733,4520
3624,7733,7458
3625,7734,4520
3626,7734,1427
3627,7734,3440
3628,7737,4520
3629,7737,1736
3630,7739,2997
3631,7739,4520
3632,7740,5794
3633,7740,3644
3634,7740,587
3635,7740,4520
3636,7741,4520
3637,7741,7487
3638,7742,7981
3639,7747,3410
3640,7747,7107
3641,7748,3410
3642,7749,3410
3643,7749,7107
3644,7752,3410
3645,7757,3736
3646,7757,3970
3647,7763,296
3648,7769,2167
3649,7772,2167
3650,7775,2167
3651,7777,2167
3652,7778,2167
3653,7779,2167
3654,7781,2167
3655,7783,2167
3656,7784,2167
3657,7785,2167
3658,7786,2167
3659,7786,9145
3660,7788,2167
3661,7788,8823
3662,7789,2167
3663,7791,7281
3664,7791,559
3665,7791,2167
3666,7793,2167
3667,7796,2167
3668,7796,3994
3669,7796,8496
3670,7796,8495
3671,7796,3117
3672,7796,8497
3673,7797,8543
3674,7797,2167
3675,7797,7737
3676,7803,4648
3677,7805,8891
3678,7806,910
3679,7807,8891
3680,7807,910
3681,7811,8444
3682,7815,4133
3683,7821,2387
3684,7821,4133
3685,7830,4133
3686,7838,4133
3687,7841,4112
3688,7842,7935
3689,7845,3313
3690,7847,3313
3691,7847,6394
3692,7848,3313
3693,7848,7621
3694,7848,2387
3695,7849,3313
3696,7849,3211
3697,7849,3322
3698,7850,84
3699,7855,6229
3700,7859,6229
3701,7861,4703
3702,7861,6229
3703,7865,8265
3704,7869,7514
3705,7881,7754
3706,7881,3916
3707,7890,5914
3708,7890,8831
3709,7891,5914
3710,7891,8831
3711,7894,5914
3712,7894,5327
3713,7895,4667
3714,7896,5914
3715,7896,7205
3716,7898,5914
3717,7898,8831
3718,7901,5914
3719,7901,8831
3720,7905,5914
3721,7905,5327
3722,7906,5914
3723,7906,8831
3724,7909,5914
3725,7909,5327
3726,7911,5574
3727,7914,5574
3728,7914,650
3729,7924,8428
3730,7926,8428
3731,7938,1095
3732,7946,1114
3733,7955,6555
3734,7956,6555
3735,7957,6555
3736,7958,6555
3737,7959,6555
3738,7960,6555
3739,7961,6555
3740,7965,6555
3741,7966,6555
3742,7967,6555
3743,7968,6555
3744,7971,6555
3745,7972,6555
3746,7972,1718
3747,7972,7939
3748,7972,2800
3749,7972,7953
3750,7973,6555
3751,7974,923
3752,7974,1753
3753,7975,923
3754,7975,1753
3755,7983,923
3756,7983,2831
3757,7987,923
3758,7996,923
3759,7997,923
3760,7997,3450
3761,7998,923
3762,8001,923
3763,8001,242
3764,8004,923
3765,8004,1365
3766,8012,7635
3767,8013,7635
3768,8013,45
3769,8014,7635
3770,8019,7635
3771,8019,45
3772,8021,7635
3773,8023,7635
3774,8032,7635
3775,8032,45
3776,8044,7635
3777,8044,3081
3778,8048,7635
3779,8048,3081
3780,8051,7635
3781,8051,3081
3782,8053,7635
3783,8053,3081
3784,8060,7635
3785,8062,5584
3786,8062,5915
3787,8062,6276
3788,8073,4617
3789,8073,7664
3790,8074,4617
3791,8074,2002
3792,8077,4617
3793,8077,7664
3794,8084,7611
3795,8086,7611
3796,8087,7611
3797,8088,7611
3798,8089,7611
3799,8091,7611
3800,8093,7611
3801,8093,4266
3802,8127,5017
3803,8134,5017
3804,8134,645
3805,8137,5017
3806,8141,5017
3807,8141,1422
3808,8146,8891
3809,8147,8891
3810,8147,6159
3811,8147,2032
3812,8148,8891
3813,8148,2760
3814,8148,4447
3815,8149,8891
3816,8149,910
3817,8150,910
3818,8151,8891
3819,8153,8891
3820,8153,6159
3821,8155,669
3822,8162,669
3823,8174,3951
3824,8174,3841
3825,8178,7228
3826,8196,9019
3827,8196,5078
3828,8197,5078
3829,8197,8252
3830,8199,5078
3831,8199,8252
3832,8200,5078
3833,8202,9019
3834,8203,5078
3835,8203,7640
3836,8203,5593
3837,8204,5078
3838,8204,9019
3839,8205,5078
3840,8205,8252
3841,8206,8634
3842,8206,6840
3843,8213,3937
3844,8213,8190
3845,8214,3179
3846,8214,5136
3847,8214,2344
3848,8218,5981
3849,8218,7196
3850,8221,2096
3851,8227,5078
3852,8227,7196
3853,8228,5078
3854,8228,1261
3855,8230,5078
3856,8230,7196
3857,8230,4163
3858,8233,5078
3859,8233,7196
3860,8244,1524
3861,8244,4103
3862,8246,5078
3863,8246,7223
3864,8247,416
3865,8249,5078
3866,8249,1261
3867,8249,6761
3868,8252,5078
3869,8252,2824
3870,8253,5078
3871,8253,2824
3872,8254,5078
3873,8254,7196
3874,8254,3245
3875,8255,1121
3876,8255,1343
3877,8255,5817
3878,8256,5078
3879,8256,7196
3880,8282,5078
3881,8282,2824
3882,8285,5078
3883,8285,2113
3884,8290,5078
3885,8290,7196
3886,8296,5078
3887,8296,2824
3888,8298,661
3889,8298,2824
3890,8322,5078
3891,8322,2824
3892,8335,7715
3893,8337,5078
3894,8337,2824
3895,8359,1730
3896,8362,1730
3897,8362,2044
3898,8370,5986
3899,8370,8926
3900,8373,7985
3901,8417,1730
3902,8417,6867
3903,8428,1730
3904,8486,3948
3905,8489,4733
3906,8492,2690
3907,8494,2380
3908,8495,5854
3909,8495,4455
3910,8499,8100
3911,8499,3156
3912,8499,5558
3913,8500,8100
3914,8500,3156
3915,8501,5823
3916,8506,7055
3917,8508,8600
3918,8510,1955
3919,8510,6353
3920,8510,4221
3921,8515,6307
3922,8515,5402
3923,8515,5133
3924,8520,2016
3925,8522,2016
3926,8523,2016
3927,8525,2016
3928,8528,2016
3929,8529,2016
3930,8532,2016
3931,8533,2016
3932,8536,2016
3933,8537,2016
3934,8538,2016
3935,8540,2016
3936,8541,2016
3937,8542,2016
3938,8544,2016
3939,8545,2016
3940,8546,2016
3941,8548,2016
3942,8551,2016
3943,8552,2016
3944,8557,2016
3945,8559,2016
3946,8568,2016
3947,8572,2016
3948,8574,2016
3949,8581,2016
3950,8582,2016
3951,8582,4459
3952,8583,2016
3953,8586,2016
3954,8598,5445
3955,8598,869
3956,8601,5445
3957,8614,3439
3958,8614,4776
3959,8627,6673
3960,8628,8706
3961,8630,6673
3962,8630,8095
3963,8632,4741
3964,8643,8651
3965,8645,8648
3966,8646,5846
3967,8648,6555
3968,8648,7003
3969,8656,4282
3970,8656,1623
3971,8660,568
3972,8660,6944
3973,8661,568
3974,8661,3886
3975,8675,8715
3976,8676,514
3977,8676,4896
3978,8676,3882
3979,8677,2265
3980,8677,8864
3981,8680,8715
3982,8682,8715
3983,8694,2139
3984,8698,2139
3985,8703,2139
3986,8703,5772
3987,8704,8520
3988,8704,5624
3989,8706,2139
3990,8710,2139
3991,8712,3416
3992,8713,3058
3993,8714,94
3994,8715,3058
3995,8716,3058
3996,8722,3058
3997,8725,7787
3998,8726,7787
3999,8737,6488
4000,8737,6807
4001,8738,5220
4002,8741,8811
4003,8742,6488
4004,8742,6807
4005,8744,8961
4006,8744,3947
4007,8745,8961
4008,8745,1152
4009,8746,8961
4010,8746,1488
4011,8746,8027
4012,8750,8961
4013,8750,3952
4014,8758,4147
4015,8761,8909
4016,8761,8346
4017,8761,162
4018,8761,8738
4019,8761,351
4020,8761,3489
4021,8761,2996
4022,8761,8855
4023,8765,6510
4024,8766,8360
4025,8767,3996
4026,8767,1936
4027,8767,1893
4028,8768,3795
4029,8768,5065
4030,8770,459
4031,8771,6348
4032,8771,1493
4033,8773,4668
4034,8773,6336
4035,8787,1489
4036,8787,6883
4037,8797,5412
4038,8797,1319
4039,8797,5572
4040,8799,1660
4041,8799,5874
4042,8801,8622
4043,8801,5363
4044,8804,8622
4045,8804,5363
4046,8808,8622
4047,8808,8540
4048,8808,3209
4049,8809,488
4050,8810,488
4051,8810,835
4052,8811,488
4053,8813,488
4054,8814,488
4055,8818,488
4056,8820,488
4057,8822,488
4058,8829,719
4059,8834,719
4060,8840,8130
4061,8840,520
4062,8848,520
4063,8852,9112
4064,8853,9112
4065,8853,108
4066,8856,5458
4067,8858,5458
4068,8859,5458
4069,8860,170
4070,8861,5458
4071,8862,3771
4072,8865,1164
4073,8865,4221
4074,8875,6991
4075,8875,9139
4076,8879,9117
4077,8880,3435
4078,8881,9117
4079,8889,9025
4080,8891,9025
4081,8895,3435
4082,8901,1765
4083,8901,4462
4084,8901,4598
4085,8908,5933
4086,8909,3154
4087,8909,567
4088,8910,5773
4089,8915,3734
4090,8916,3154
4091,8917,3154
4092,8919,3154
4093,8921,568
4094,8921,463
4095,8921,8074
4096,8922,568
4097,8922,1869
4098,8924,568
4099,8924,6598
4100,8927,5500
4101,8927,568
4102,8930,3796
4103,8930,1812
4104,8930,1321
4105,8931,3796
4106,8931,5644
4107,8931,1812
4108,8931,1321
4109,8951,1650
4110,8953,7624
4111,8954,8155
4112,8960,1650
4113,8964,1538
4114,8964,8539
4115,8967,1650
4116,8969,7164
4117,8969,5827
4118,8969,8753
4119,8969,2392
4120,8971,7121
4121,8974,7440
4122,8976,1538
4123,8978,8255
4124,8988,313
4125,8991,7821
4126,8991,5281
4127,9005,4769
4128,9005,7890
4129,9006,1849
4130,9010,8783
4131,9012,1855
4132,9013,8443
4133,9014,7240
4134,9014,8213
4135,9018,6416
4136,9018,4973
4137,9018,1630
4138,9019,6358
4139,9019,6768
4140,9030,2540
4141,9031,2540
4142,9051,5516
4143,9051,6892
4144,9051,4569
4145,9058,9063
4146,9060,7285
4147,9066,2269
4148,9072,2394
4149,9072,6739
4150,9072,4710
4151,9073,7426
4152,9082,6896
4153,9083,2216
4154,9083,6511
4155,9083,4075
4156,9083,677
4157,9083,4992
4158,9099,5139
4159,9099,6396
4160,9100,801
4161,9106,3553
4162,9107,3957
4163,9118,6561
4164,9118,6189
4165,9118,1614
4166,9121,6561
4167,9121,2371
4168,9122,6561
4169,9122,2085
4170,9124,6561
4171,9124,6071
4172,9125,6561
4173,9125,4542
4174,9132,8803
4175,9132,6951
4176,9132,7354
4177,9140,2805
4178,9141,2366
4179,9143,4208
4180,9143,1105
4181,9144,6877
4182,9144,6730
4183,9144,7253
4184,9144,3367
4185,9148,637
4186,9148,2998
4187,9148,1640
4188,9149,185
4189,9149,8835
4190,9151,185
4191,9153,3844
4192,9155,185
4193,9156,2902
4194,9156,2675
4195,9164,7954
4196,9164,2592
4197,9171,74
4198,9171,8034
4199,9171,74
4200,9184,1089
4201,9186,4795
4202,9186,3258
4203,9203,3862
4204,9203,247
4205,9203,948
4206,9216,8362
4207,9223,4206
4208,9236,3636
4209,9245,3636
4210,9253,3636
4211,9262,3295
4212,9282,6436
4213,9288,3500
4214,9298,5612
4215,9299,5612
4216,9300,5612
4217,9301,5612
4218,9303,5612
4219,9304,5612
4220,9305,5612
4221,9325,3346
4222,9325,90
4223,9326,3346
4224,9326,90
4225,9327,3500
4226,9327,5475
4227,9330,3500
4228,9330,5471
4229,9330,1373
4230,9337,2754
4231,9338,2754
4232,9345,4119
4233,9346,4119
4234,9347,4119
4235,9349,8294
4236,9350,4119
4237,9351,4119
4238,9352,4119
4239,9355,4335
4240,9361,621
4241,9362,621
4242,9362,5192
4243,9363,621
4244,9365,621
4245,9370,8715
4246,9376,2616
4247,9386,8233
4248,9409,7757
4249,9416,8119
4250,9417,8119
4251,9418,8119
4252,9419,8119
4253,9420,8119
4254,9423,8119
4255,9427,6534
4256,9431,3776
4257,9431,1198
4258,9435,4232
4259,9435,8324
4260,9438,545
4261,9438,7321
4262,9438,1002
4263,9439,8442
4264,9439,8948
4265,9442,6225
4266,9442,8142
4267,9444,5946
4268,9454,2897
4269,9454,24
4270,9454,4394
4271,9456,2897
4272,9456,9155
4273,9457,5783
4274,9457,4901
4275,9457,6615
4276,9462,7004
4277,9462,4366
4278,9462,738
4279,9462,2117
4280,9462,176
4281,9462,6762
4282,9462,502
4283,9462,7709
4284,9462,6432
4285,9462,4734
4286,9462,1546
4287,9462,2082
4288,9462,2684
4289,9462,2030
4290,9462,5498
4291,9462,3033
4292,9462,4493
4293,9462,2787
4294,9462,874
4295,9462,5697
4296,9462,3612
4297,9462,3570
4298,9462,1002
4299,9462,6325
4300,9462,6440
4301,9462,5847
4302,9462,1011
4303,9462,8148
4304,9462,1762
4305,9462,3975
4306,9462,7258
4307,9462,356
4308,9462,5722
4309,9462,5460
4310,9462,6684
4311,9464,1356
4312,9464,7004
4313,9475,4007
4314,9479,2985
4315,9484,5531
4316,9484,1012
4317,9484,8493
4318,9484,1541
4319,9486,6274
4320,9487,4746
4321,9489,1138
4322,9490,2253
4323,9490,1161
4324,9490,5728
4325,9491,3593
4326,9493,9114
4327,9497,5267
4328,9498,4396
4329,9501,5673
4330,9503,296
4331,9506,296
4332,9506,1431
4333,9507,4647
4334,9512,9112
4335,9515,2821
4336,9516,5655
4337,9516,5911
4338,9517,5655
4339,9517,392
4340,9525,5655
4341,9526,5655
4342,9526,392
4343,9529,1072
4344,9529,5398
4345,9531,1657
4346,9531,7378
4347,9531,3086
4348,9532,6555
4349,9534,6555
4350,9538,4673
4351,9539,7501
4352,9540,1783
4353,9540,7324
4354,9542,6201
4355,9542,6202
4356,9544,7412
4357,9550,4693
4358,9550,8597
4359,9550,2276
4360,9551,2356
4361,9553,1344
4362,9556,3228
4363,9556,195
4364,9556,3895
4365,9557,3228
4366,9557,6943
4367,9558,1679
4368,9566,8715
4369,9567,8715
4370,9571,8715
4371,9577,8715
4372,9577,6487
4373,9582,8715
4374,9582,7008
4375,9582,7591
4376,9585,8715
4377,9585,7008
4378,9585,8938
4379,9590,4999
4380,9591,4999
4381,9592,4999
4382,9593,4999
4383,9594,4999
4384,9595,4999
4385,9599,4999
4386,9599,5152
4387,9602,4999
4388,9603,4999
4389,9603,3516
4390,9605,4999
4391,9619,7130
4392,9620,7130
4393,9622,7130
4394,9623,7130
4395,9626,7130
4396,9626,1668
4397,9629,7130
4398,9632,7130
4399,9632,5169
4400,9632,2003
4401,9633,7130
4402,9633,1663
4403,9633,7251
4404,9633,6245
4405,9635,7847
4406,9638,7130
4407,9639,2934
4408,9639,4261
4409,9644,2934
4410,9646,2934
4411,9646,5282
4412,9648,2934
4413,9652,2934
4414,9652,7282
4415,9653,3514
4416,9653,9122
4417,9653,6917
4418,9657,2532
4419,9659,2532
4420,9660,2532
4421,9660,488
4422,9666,2532
4423,9669,2532
4424,9677,2532
4425,9681,2532
4426,9696,4056
4427,9704,8214
4428,9712,2794
4429,9712,2235
4430,9713,2794
4431,9714,8588
4432,9717,6255
4433,9717,6082
4434,9723,4595
4435,9735,6555
4436,9739,6555
4437,9742,635
4438,9746,4698
4439,9746,4472
4440,9754,5514
4441,9755,6853
4442,9763,4698
4443,9767,6784
4444,9784,1540
4445,9786,7612
4446,9787,8371
4447,9787,4142
4448,9789,793
4449,9791,793
4450,9796,8926
4451,9799,4507
4452,9802,4907
4453,9802,5224
4454,9806,3514
4455,9811,3514
4456,9813,3514
4457,9815,213
4458,9816,213
4459,9820,8922
4460,9820,8526
4461,9820,8448
4462,9826,142
4463,9826,999
4464,9827,3680
4465,9828,4235
4466,9828,5744
4467,9831,720
4468,9832,3228
4469,9832,2420
4470,9832,6667
4471,9833,3228
4472,9833,6943
4473,9833,3895
4474,9838,9197
4475,9838,3477
4476,9840,2618
4477,9841,4551
4478,9844,1515
4479,9862,4517
4480,9863,7831
4481,9863,7307
4482,9863,5988
4483,9864,7831
4484,9865,7831
4485,9866,7831
4486,9873,7928
4487,9873,7831
4488,9875,7831
4489,9888,8780
4490,9897,1940
4491,9903,1940
4492,9904,1940
4493,9908,1940
4494,9912,898
4495,9913,898
4496,9915,898
4497,9919,8780
4498,9920,8780
4499,9920,842
4500,9921,3673
4501,9921,5622
4502,9922,8780
4503,9923,8780
4504,9924,8780
4505,9929,7748
4506,9929,2321
4507,9931,4964
4508,9936,4999
4509,9950,3431
4510,9957,3446
4511,9961,3446
4512,9974,2987
4513,9974,2984
4514,9975,3317
4515,9981,2724
4516,9987,3228
4517,9987,8798
4518,9997,5007
4519,9997,2187
4520,10000,5007
4521,10000,2187
4522,10002,5007
4523,10002,2084
4524,10004,5007
4525,10004,4688
4526,10006,6694
4527,10008,2146
4528,10009,5935
4529,10013,753
4530,10023,5935
4531,10029,3943
4532,10033,3943
4533,10033,3238
4534,10033,5865
4535,10033,7268
4536,10034,3943
4537,10040,8159
4538,10050,1000
4539,10055,1915
4540,10057,161
4541,10057,30
4542,10058,3684
4543,10058,7675
4544,10061,6149
4545,10061,7675
4546,10061,3684
4547,10073,6456
4548,10075,6960
4549,10079,525
4550,10080,231
4551,10083,3534
4552,10084,8457
4553,10089,4830
4554,10090,8457
4555,10096,4009
4556,10097,4321
4557,10105,1109
4558,10106,231
4559,10107,7494
4560,10108,5561
4561,10112,9112
4562,10112,8235
4563,10115,5561
4564,10118,5562
4565,10118,8771
4566,10126,2873
4567,10134,3228
4568,10134,6509
4569,10147,568
4570,10147,5002
4571,10148,568
4572,10148,5002
4573,10156,8079
4574,10165,3261
4575,10170,5837
4576,10172,293
4577,10172,8182
4578,10172,6711
4579,10173,1855
4580,10173,4178
4581,10174,4121
4582,10174,1855
4583,10200,2033
4584,10203,9130
4585,10203,8139
4586,10203,1419
4587,10204,9130
4588,10205,9130
4589,10205,1419
4590,10206,9130
4591,10206,5481
4592,10208,9130
4593,10208,4148
4594,10208,1529
4595,10210,1252
4596,10210,6125
4597,10215,5464
4598,10217,5464
4599,10219,5464
4600,10220,5464
4601,10221,5464
4602,10222,5464
4603,10224,5464
4604,10232,6714
4605,10232,272
4606,10233,6714
4607,10235,8756
4608,10238,2770
4609,10255,2298
4610,10255,4105
4611,10261,6197
4612,10263,5726
4613,10263,6662
4614,10269,4132
4615,10269,1461
4616,10270,8488
4617,10285,3412
4618,10289,1385
4619,10303,4088
4620,10308,5052
4621,10310,272
4622,10311,272
4623,10324,4751
4624,10329,4669
4625,10329,2471
4626,10329,8747
4627,10329,7745
4628,10332,4669
4629,10332,4203
4630,10340,2995
4631,10340,3134
4632,10340,3401
4633,10346,5637
4634,10347,1699
4635,10347,4967
4636,10370,9127
4637,10370,7089
4638,10370,870
4639,10370,4880
4640,10370,7437
4641,10370,3195
4642,10370,5946
4643,10370,6445
4644,10370,2019
4645,10370,4410
4646,10372,9127
4647,10382,635
4648,10403,5524
4649,10404,325
4650,10405,328
4651,10412,3085
4652,10412,5312
4653,10414,6186
4654,10414,6616
4655,10416,766
4656,10416,4674
4657,10417,5797
4658,10417,5627
4659,10420,7918
4660,10420,4963
4661,10421,7076
4662,10421,3425
4663,10427,2630
4664,10427,5894
4665,10429,7278
4666,10431,6363
4667,10433,8183
4668,10441,4948
4669,10445,4447
4670,10456,6506
4671,10460,6506
4672,10461,3598
4673,10461,4599
4674,10464,6745
4675,10471,7153
