book_genre_id,genre_id,book_id
1882,7,37343
1883,5,25101
1884,1,23297
1885,5,38262
1886,6,33873
1887,12,11765
1888,12,44331
1889,6,22543
1890,1,34985
1891,5,8742
1892,1,29949
1893,8,5215
1894,8,45194
1895,6,43271
1896,7,19178
1897,8,1888
1898,11,12147
1899,8,12840
1900,9,42070
1901,8,25652
1902,7,39141
1903,6,18242
1904,9,34507
1905,3,27588
1906,5,7454
1907,4,45595
1908,5,45462
1909,2,78
1910,11,7624
1911,6,19406
1912,2,10421
1913,2,29486
1914,4,34607
1915,10,15557
1916,10,39357
1917,11,29092
1918,7,25807
1919,12,17635
1920,9,22225
1921,5,15087
1922,11,44543
1923,7,31095
1924,10,1499
1925,8,21284
1926,9,25880
1927,6,3759
1928,4,12662
1929,4,28272
1930,7,42831
1931,9,14664
1932,11,44801
1933,3,3014
1934,3,4278
1935,7,31698
1936,6,16188
1937,8,20694
1938,5,20239
1939,5,28657
1940,5,38667
1941,2,28902
1942,10,33868
1943,5,36198
1944,8,25449
1945,8,34310
1946,8,40284
1947,7,36677
1948,1,14249
1949,2,16602
1950,3,7551
1951,3,19498
1952,12,23186
1953,12,2034
1954,7,18334
1955,11,13002
1956,12,19764
1957,5,4681
1958,8,38242
1959,9,14235
1960,7,4986
1961,3,25741
1962,9,37595
1963,5,43905
1964,6,41863
1965,2,15783
1966,11,40532
1967,12,24566
1968,8,30
1969,3,23777
1970,9,39902
1971,3,6527
1972,4,1476
1973,2,31360
1974,12,23057
1975,4,40158
1976,1,15177
1977,5,28567
1978,11,30072
1979,5,216
1980,4,30937
1981,6,24880
1982,7,10112
1983,9,38344
1984,10,3853
1985,12,42162
1986,9,43348
1987,5,42876
1988,10,34420
1989,10,14868
1990,10,38500
1991,1,37304
1992,9,7197
1993,12,26860
1994,9,9713
1995,10,33367
1996,9,33292
1997,4,34948
1998,11,2333
1999,1,12193
2000,12,35287
2001,11,35165
2002,6,14839
2003,4,14177
2004,5,45564
2005,7,7716
2006,9,39361
2007,3,45529
2008,9,5534
2009,2,29251
2010,3,28463
2011,8,23000
2012,3,9363
2013,5,38083
2014,4,5174
2015,5,26871
2016,10,33175
2017,9,16690
2018,3,19279
2019,10,37195
2020,1,9754
2021,6,30365
2022,6,10910
2023,2,21016
2024,5,21705
2025,5,38769
2026,2,19290
2027,6,1138
2028,2,3525
2029,4,21763
2030,8,86
2031,1,37772
2032,4,20424
2033,4,269
2034,8,8501
2035,12,38180
2036,10,28538
2037,5,38376
2038,2,1252
2039,11,40155
2040,1,37860
2041,8,25744
2042,6,43937
2043,7,23421
2044,11,277
2045,8,31157
2046,6,18807
2047,3,17800
2048,5,26723
2049,1,34985
2050,8,12346
2051,11,30585
2052,3,36311
2053,1,13492
2054,11,19337
2055,3,5890
2056,9,39026
2057,11,33195
2058,6,45348
2059,3,41834
2060,12,25777
2061,10,22727
2062,4,18215
2063,4,13895
2064,12,14743
2065,4,32767
2066,10,32313
2067,4,35110
2068,4,43377
2069,9,20253
2070,10,16388
2071,10,35138
2072,3,34783
2073,4,28747
2074,2,25015
2075,5,23754
2076,9,41503
2077,10,43426
2078,10,10118
2079,4,43460
2080,10,3351
2081,2,9423
2082,9,44865
2083,7,11101
2084,6,35400
2085,5,3886
2086,5,13800
2087,9,8552
2088,2,16503
2089,12,6635
2090,8,7672
2091,3,11320
2092,1,44039
2093,2,10594
2094,12,2952
2095,3,41993
2096,1,3649
2097,3,4295
2098,3,15034
2099,5,4951
2100,4,5191
2101,4,6332
2102,4,43491
2103,3,39661
2104,8,18366
2105,8,33293
2106,4,27151
2107,12,414
2108,4,45392
2109,11,22726
2110,3,24597
2111,8,11027
2112,8,30271
2113,5,40361
2114,11,23717
2115,5,8582
2116,8,4278
2117,10,14305
2118,12,22743
2119,5,14285
2120,7,23549
2121,9,35578
2122,11,18926
2123,5,1441
2124,6,19909
2125,11,17726
2126,10,1571
2127,8,21341
2128,6,35499
2129,6,153
2130,10,24124
2131,7,34444
2132,2,36507
2133,10,5984
2134,6,31472
2135,5,1887
2136,4,24307
2137,2,43376
2138,9,38019
2139,3,27693
2140,12,37186
2141,5,10561
2142,12,7361
2143,7,37395
2144,1,5797
2145,2,43076
2146,9,23895
2147,7,27877
2148,4,6562
2149,9,17179
2150,1,28441
2151,4,29167
2152,7,19485
2153,5,41661
2154,4,27533
2155,4,8582
2156,8,2015
2157,4,2814
2158,6,25804
2159,4,41661
2160,7,33953
2161,5,29435
2162,12,7806
2163,10,21931
2164,3,871
2165,1,40483
2166,5,13424
2167,5,43461
2168,6,36550
2169,1,10503
2170,12,9816
2171,10,26725
2172,2,45193
2173,7,44790
2174,2,21621
2175,6,28028
2176,8,23894
2177,12,1839
2178,11,17799
2179,6,4207
2180,10,11933
2181,4,11320
2182,12,15650
2183,2,16649
2184,4,35406
2185,12,4346
2186,5,38769
2187,2,24155
2188,10,9416
2189,3,18798
2190,4,16966
2191,9,10969
2192,2,23518
2193,5,31080
2194,7,18444
2195,11,12683
2196,10,19067
2197,12,8829
2198,8,6932
2199,4,20408
2200,8,10495
2201,8,4660
2202,6,34440
2203,4,23524
2204,6,5214
2205,1,38650
2206,11,7793
2207,6,25810
2208,2,12468
2209,9,7700
2210,10,9840
2211,3,15779
2212,10,17799
2213,4,43536
2214,4,23692
2215,4,22448
2216,6,22287
2217,12,6956
2218,3,6339
2219,6,41518
2220,9,17296
2221,9,37651
2222,6,17803
2223,6,19068
2224,6,41652
2225,11,44458
2226,3,12933
2227,3,18370
2228,3,18081
2229,12,3368
2230,6,44158
2231,4,13260
2232,6,18699
2233,4,34497
2234,6,30259
2235,1,43451
2236,1,7351
2237,2,39473
2238,12,14088
2239,1,8221
2240,10,89
2241,1,27266
2242,8,34988
2243,8,12482
2244,12,32373
2245,10,2868
2246,5,6870
2247,8,29800
2248,11,2102
2249,6,26069
2250,2,24100
2251,4,214
2252,9,36128
2253,9,27168
2254,2,10170
2255,4,31340
2256,8,8174
2257,8,11136
2258,11,45025
2259,1,42932
2260,9,4600
2261,9,759
2262,9,13954
2263,9,40792
2264,1,17277
2265,8,8810
2266,7,22821
2267,11,21199
2268,11,43915
2269,9,5066
2270,6,37947
2271,10,8787
2272,4,7847
2273,12,4990
2274,7,28735
2275,4,32649
2276,4,21187
2277,6,21495
2278,4,16468
2279,7,13210
2280,2,12578
2281,8,29823
2282,8,44634
2283,1,8712
2284,10,17112
2285,7,22889
2286,1,18425
2287,7,9456
2288,3,4953
2289,5,33682
2290,2,43817
2291,3,13930
2292,10,17639
2293,8,37363
2294,4,2176
2295,12,30331
2296,12,2928
2297,2,22697
2298,4,31303
2299,6,10932
2300,6,35407
2301,7,30314
2302,3,14029
2303,4,45607
2304,4,11690
2305,1,35488
2306,1,13002
2307,8,5255
2308,9,7894
2309,8,20127
2310,6,11520
2311,6,35226
2312,2,69
2313,7,15952
2314,5,28190
2315,8,23700
2316,7,31352
2317,2,2307
2318,7,11926
2319,6,27776
2320,9,707
2321,6,31481
2322,7,26422
2323,6,10156
2324,10,25152
2325,4,33263
2326,1,31434
2327,8,15490
2328,12,5490
2329,10,41704
2330,8,2907
2331,7,36636
2332,4,35283
2333,12,2885
2334,1,26417
2335,5,9526
2336,8,12224
2337,2,40388
2338,10,22575
2339,7,37837
2340,3,2680
2341,1,29253
2342,1,23895
2343,10,33832
2344,1,32488
2345,12,40033
2346,5,10964
2347,11,29442
2348,9,34498
2349,8,28700
2350,3,15956
2351,1,16543
2352,7,15239
2353,9,18449
2354,10,12511
2355,4,12746
2356,10,1188
2357,10,8197
2358,4,27347
2359,9,2367
2360,2,16175
2361,1,1914
2362,3,6524
2363,11,30229
2364,5,12787
2365,9,8848
2366,12,15428
2367,5,7361
2368,2,22286
2369,1,8544
2370,2,19155
2371,4,2731
2372,6,44628
2373,5,37976
2374,10,43219
2375,1,31092
2376,5,3972
2377,7,18255
2378,12,16897
2379,10,9704
2380,4,28547
2381,3,29120
2382,1,16895
2383,1,4249
2384,11,25032
2385,1,4739
2386,5,5490
2387,1,16992
2388,4,23506
2389,5,4693
2390,5,27897
2391,5,1519
2392,7,12301
2393,5,34672
2394,1,1585
2395,4,22680
2396,8,18444
2397,6,4978
2398,7,24424
2399,11,26654
2400,8,37684
2401,9,27819
2402,4,39027
2403,3,6530
2404,10,33180
2405,6,4249
2406,5,5544
2407,11,39470
2408,8,19475
2409,11,15239
2410,11,29561
2411,7,1426
2412,5,38955
2413,8,24119
2414,9,2046
2415,4,3806
2416,5,10914
2417,6,33443
2418,12,37345
2419,9,32331
2420,11,34662
2421,8,30379
2422,4,34558
2423,12,16726
2424,10,20932
2425,7,12571
2426,2,3835
2427,11,14257
2428,6,16914
2429,9,29474
2430,3,16842
2431,7,1947
2432,2,2182
2433,12,35292
2434,12,25321
2435,6,38874
2436,4,41856
2437,4,3848
2438,12,4325
2439,7,24842
2440,12,41497
2441,6,34460
2442,12,45217
2443,4,23763
2444,8,36086
2445,11,30206
2446,2,12077
2447,2,12853
2448,11,11494
2449,4,4588
2450,12,37060
2451,2,18834
2452,11,24565
2453,5,6969
2454,9,33447
2455,12,25023
2456,3,20118
2457,9,10972
2458,9,45634
2459,11,32640
2460,9,41666
2461,6,44185
2462,11,41134
2463,2,11121
2464,11,33174
2465,11,37848
2466,3,37869
2467,5,27189
2468,5,15824
2469,4,10964
2470,11,37379
2471,5,399
2472,8,5957
2473,3,1935
2474,6,40138
2475,3,7779
2476,9,12108
2477,11,32522
2478,1,34016
2479,6,16703
2480,5,19580
2481,4,40100
2482,5,37377
2483,7,7731
2484,10,16428
2485,1,43781
2486,3,7901
2487,4,12240
2488,5,41344
2489,5,22160
2490,5,8614
2491,3,30117
2492,11,15019
2493,9,4633
2494,3,31980
2495,4,15746
2496,7,8557
2497,3,28597
2498,3,14640
2499,9,5356
2500,8,10587
2501,2,14266
2502,10,15923
2503,6,42547
2504,3,25332
2505,6,16347
2506,12,2886
2507,3,22898
2508,6,22082
2509,7,29506
2510,5,30811
2511,12,39795
2512,4,13238
2513,10,32628
2514,12,9418
2515,10,40833
2516,3,18877
2517,10,30512
2518,1,245
2519,9,32016
2520,6,28670
2521,7,11486
2522,12,28940
2523,10,11296
2524,11,26472
2525,5,5344
2526,1,36260
2527,8,34080
2528,12,11245
2529,3,14406
2530,6,41126
2531,11,32499
2532,9,3418
2533,2,32884
2534,3,40297
2535,11,22626
2536,6,45296
2537,11,81
2538,8,39359
2539,6,24779
2540,10,25379
2541,12,21823
2542,12,2100
2543,9,3422
2544,6,19677
2545,4,17593
2546,6,10416
2547,6,24305
2548,9,4950
2549,1,12649
2550,7,35448
2551,8,7588
2552,8,45634
2553,6,32523
2554,10,28200
2555,11,5787
2556,12,22347
2557,3,44528
2558,10,25033
2559,10,8991
2560,4,26575
2561,6,43488
2562,1,15877
2563,6,32533
2564,7,42099
2565,12,38560
2566,5,27763
2567,3,9767
2568,1,41704
2569,4,11933
2570,8,28026
2571,10,42899
2572,1,17546
2573,8,6112
2574,4,18861
2575,6,35046
2576,8,37612
2577,10,44183
2578,11,36047
2579,11,42425
2580,2,7717
2581,1,19787
2582,10,45114
2583,9,41865
2584,12,7366
2585,10,15211
2586,6,30561
2587,3,30028
2588,10,10581
2589,1,2719
2590,10,86
2591,10,7956
2592,4,7684
2593,9,4035
2594,3,31466
2595,8,35552
2596,2,12075
2597,3,9981
2598,1,35228
2599,1,25142
2600,3,33308
2601,7,3055
2602,1,15102
2603,7,23042
2604,5,15194
2605,4,25850
2606,7,2557
2607,7,24050
2608,11,15518
2609,9,18637
2610,11,13062
2611,2,3471
2612,11,40289
2613,11,15924
2614,9,12528
2615,9,18736
2616,7,13730
2617,10,11197
2618,5,30043
2619,10,22036
2620,12,39692
2621,3,28543
2622,2,25692
2623,7,10460
2624,2,16184
2625,9,8856
2626,5,33729
2627,7,11768
2628,6,903
2629,12,17654
2630,1,26835
2631,9,1164
2632,10,5294
2633,2,12789
2634,5,32831
2635,8,6245
2636,10,44759
2637,5,22356
2638,6,18603
2639,6,17976
2640,8,30316
2641,6,15734
2642,2,13543
2643,2,12467
2644,10,35120
2645,7,11605
2646,6,38511
2647,6,42634
2648,7,27727
2649,4,11601
2650,9,3841
2651,9,1976
2652,6,6721
2653,2,37189
2654,5,29456
2655,1,25021
2656,1,23753
2657,2,7093
2658,1,38155
2659,6,30196
2660,4,33411
2661,7,44442
2662,7,1568
2663,10,32138
2664,9,15452
2665,8,38568
2666,1,31040
2667,6,15688
2668,2,6556
2669,6,29588
2670,4,9908
2671,6,2877
2672,8,43371
2673,10,15050
2674,6,7664
2675,10,33838
2676,3,6925
2677,11,18722
2678,9,21746
2679,10,33810
2680,8,31259
2681,12,14911
2682,12,12954
2683,8,43841
2684,10,37722
2685,8,28899
2686,3,39582
2687,2,24904
2688,10,6708
2689,3,1703
2690,3,9633
2691,1,2723
2692,1,35450
2693,6,31260
2694,12,4654
2695,8,13927
2696,9,30810
2697,6,41991
2698,2,18385
2699,3,11625
2700,9,42424
2701,3,38340
2702,8,382
2703,1,16131
2704,7,23378
2705,10,45420
2706,12,24782
2707,12,44628
2708,10,7784
2709,9,16702
2710,3,11095
2711,7,34463
2712,5,36158
2713,2,37451
2714,3,29566
2715,5,45432
2716,6,6611
2717,9,18762
2718,3,13654
2719,9,15734
2720,7,20117
2721,8,5571
2722,8,17289
2723,12,45313
2724,5,19432
2725,5,36550
2726,11,7717
2727,2,4836
2728,2,20519
2729,5,21545
2730,3,31486
2731,6,18556
2732,5,22913
2733,3,17686
2734,4,357
2735,9,23545
2736,12,30129
2737,3,20425
2738,6,35810
2739,7,11668
2740,2,19361
2741,4,12540
2742,5,28733
2743,4,39097
2744,6,24753
2745,8,6749
2746,3,41712
2747,3,5202
2748,7,11625
2749,11,10029
2750,9,27445
2751,10,14428
2752,1,38788
2753,6,20076
2754,8,34663
2755,6,18294
2756,1,19416
2757,3,43877
2758,7,22283
2759,9,12652
2760,3,2218
2761,3,2155
2762,7,16703
2763,9,22292
2764,10,13546
2765,12,37272
2766,7,33726
2767,7,10563
2768,1,22482
2769,8,348
2770,6,31849
2771,10,406
2772,10,34222
2773,5,22287
2774,9,41340
2775,10,13741
2776,9,21245
2777,3,24249
2778,3,28205
2779,8,45338
2780,11,36063
2781,4,597
2782,3,182
2783,6,42558
2784,10,11779
2785,2,39933
2786,11,28511
2787,10,28929
2788,3,37187
2789,2,10
2790,6,22082
2791,9,16968
2792,9,24581
2793,9,21091
2794,3,44176
2795,5,42180
2796,7,38030
2797,12,45592
2798,4,37341
2799,6,3650
2800,10,14693
2801,2,44164
2802,11,18279
2803,8,30697
2804,3,9435
2805,5,26296
2806,8,16187
2807,10,5503
2808,12,4916
2809,11,7723
2810,4,32498
2811,7,7361
2812,6,11247
2813,11,576
2814,9,5307
2815,6,43441
2816,1,12560
2817,10,20001
2818,12,18808
2819,9,40303
2820,11,36317
2821,4,2370
2822,9,6221
2823,7,22225
2824,8,1303
2825,11,34473
2826,10,7855
2827,2,7803
2828,4,19858
2829,2,5880
2830,7,11436
2831,5,5272
2832,2,3293
2833,9,39508
2834,12,9491
2835,10,7811
2836,7,32703
2837,2,3829
2838,11,3840
2839,8,28195
2840,12,10846
2841,5,38461
2842,1,32432
2843,2,13144
2844,1,31358
2845,7,32258
2846,5,431
2847,10,3119
2848,10,20236
2849,6,1177
2850,5,14542
2851,8,12842
2852,2,5479
2853,2,5738
2854,6,41464
2855,1,42323
2856,12,44882
2857,3,4
2858,4,35149
2859,6,8203
2860,11,39365
2861,10,29743
2862,5,41698
2863,9,22362
2864,11,14016
2865,6,4999
2866,2,3513
2867,3,37731
2868,8,41486
2869,12,22287
2870,1,10382
2871,10,14310
2872,7,18486
2873,10,4014
2874,2,35400
2875,2,10993
2876,11,1731
2877,11,41087
2878,9,23243
2879,7,17780
2880,12,27306
2881,6,36047
2882,2,22289
2883,9,37477
2884,8,4524
2885,1,2528
2886,9,6588
2887,2,43313
2888,8,43636
2889,5,22892
2890,5,23920
2891,3,18561
2892,12,20117
2893,11,17015
2894,12,23378
2895,4,35126
2896,1,21276
2897,11,8214
2898,4,36664
2899,7,3301
2900,10,40076
2901,2,61
2902,7,4009
2903,3,26800
2904,3,35090
2905,9,32540
2906,3,290
2907,11,37877
2908,8,9416
2909,7,10210
2910,1,37674
2911,4,22861
2912,6,1960
2913,6,7838
2914,1,14572
2915,8,23421
2916,10,21764
2917,7,34939
2918,1,44309
2919,11,40387
2920,2,13987
2921,11,821
2922,5,26052
2923,5,14183
2924,7,12290
2925,11,20183
2926,6,11782
2927,5,12398
2928,4,3006
2929,8,11796
2930,5,453
2931,11,16292
2932,12,24887
2933,7,24605
2934,3,13600
2935,7,10932
2936,7,5606
2937,6,5720
2938,6,5297
2939,7,20810
2940,6,11876
2941,10,17228
2942,4,5886
2943,7,9326
2944,2,9490
2945,1,16779
2946,10,33896
2947,3,15124
2948,9,3513
2949,8,32812
2950,5,39623
2951,3,13379
2952,6,39571
2953,3,4601
2954,8,38341
2955,9,24065
2956,12,42055
2957,6,24929
2958,8,30106
2959,3,41451
2960,2,17206
2961,6,7480
2962,11,19084
2963,12,34540
2964,5,35292
2965,9,33734
2966,9,19311
2967,8,61
2968,9,12268
2969,8,5360
2970,4,36489
2971,6,6635
2972,6,6551
2973,10,16703
2974,5,10996
2975,5,3120
2976,9,37388
2977,2,30429
2978,8,37546
2979,5,25855
2980,11,2343
2981,9,37848
2982,4,30270
2983,6,11027
2984,12,6194
2985,11,25142
2986,2,31693
2987,5,5691
2988,11,15030
2989,6,33547
2990,4,22426
2991,4,10897
2992,3,7789
2993,4,16543
2994,1,14460
2995,4,10372
2996,12,18335
2997,11,28022
2998,3,9156
2999,4,2096
3000,2,2823
3001,1,34284
3002,2,12408
3003,10,31088
3004,4,21491
3005,10,15788
3006,2,22686
3007,6,35088
3008,6,1511
3009,1,93
3010,10,41573
3011,7,44089
3012,3,13983
3013,6,3574
3014,5,33032
3015,8,463
3016,7,43927
3017,2,3867
3018,4,34662
3019,5,1032
3020,7,21430
3021,5,14043
3022,5,26591
3023,9,27800
3024,8,15407
3025,3,35547
3026,2,2499
3027,8,12577
3028,2,14656
3029,5,31154
3030,3,32080
3031,10,14851
3032,12,22472
3033,5,14680
3034,5,3300
3035,2,40859
3036,3,6343
3037,3,7342
3038,11,22242
3039,10,17122
3040,10,1542
3041,11,24100
3042,7,12401
3043,4,34548
3044,12,37339
3045,2,30934
3046,11,28543
3047,8,30413
3048,6,13540
3049,7,6227
3050,4,41919
3051,3,37043
3052,2,19671
3053,3,13571
3054,4,22576
3055,7,11695
3056,4,26
3057,2,15925
3058,7,43932
3059,3,14
3060,11,476
3061,3,19386
3062,6,3770
3063,4,34988
3064,6,10990
3065,7,28289
3066,1,33440
3067,3,38398
3068,2,11003
3069,2,15195
3070,8,8256
3071,10,35180
3072,2,38988
3073,5,32080
3074,10,16047
3075,1,25246
3076,4,8954
3077,7,38650
3078,8,11666
3079,7,24438
3080,5,41962
3081,1,27783
3082,5,36340
3083,1,37070
3084,6,2988
3085,5,37526
3086,6,15827
3087,10,18553
3088,2,12950
3089,4,14236
3090,10,9904
3091,10,29019
3092,2,18089
3093,8,2028
3094,8,27932
3095,11,35047
3096,7,27804
3097,12,11075
3098,11,23707
3099,3,20315
3100,8,2521
3101,3,44521
3102,1,41551
3103,2,25055
3104,8,35218
3105,8,31580
3106,6,42714
3107,1,18412
3108,12,5697
3109,12,15683
3110,11,39504
3111,1,22912
3112,3,19903
3113,7,20234
3114,2,19067
3115,2,13345
3116,12,41834
3117,5,22265
3118,11,7665
3119,2,25172
3120,6,12725
3121,9,5534
3122,9,16276
3123,6,8213
3124,12,20394
3125,7,17045
3126,7,3636
3127,1,30676
3128,5,27607
3129,12,19318
3130,2,26931
3131,1,20930
3132,4,22431
3133,10,4008
3134,10,397
3135,2,8093
3136,8,28392
3137,11,37911
3138,2,11878
3139,7,6748
3140,5,37023
3141,7,700
3142,5,18486
3143,11,3491
3144,1,25566
3145,6,24381
3146,9,41786
3147,9,12149
3148,6,24604
3149,6,5321
3150,9,25563
3151,4,5545
3152,10,30190
3153,6,13157
3154,6,34544
3155,8,40033
3156,6,12001
3157,8,1337
3158,6,9186
3159,3,43039
3160,9,5
3161,10,43895
3162,7,13206
3163,3,12723
3164,5,3836
3165,9,24438
3166,12,42867
3167,4,15157
3168,1,44514
3169,4,27747
3170,6,29537
3171,2,45625
3172,9,3478
3173,10,41998
3174,2,17297
3175,2,35729
3176,3,36533
3177,12,28645
3178,2,25050
3179,7,3805
3180,2,30971
3181,9,15682
3182,7,4346
3183,10,37811
3184,6,11604
3185,5,4477
3186,10,9140
3187,8,43739
3188,2,25737
3189,8,22460
3190,9,1800
3191,4,35261
3192,12,20417
3193,11,28963
3194,9,38341
3195,9,424
3196,4,7718
3197,1,27827
3198,8,15937
3199,2,22947
3200,4,29993
3201,10,18245
3202,1,23968
3203,1,21527
3204,7,17289
3205,4,40289
3206,5,8200
3207,6,28666
3208,7,28488
3209,6,19452
3210,5,18062
3211,2,9815
3212,10,4777
3213,7,24257
3214,10,26480
3215,2,43076
3216,12,8542
3217,12,38536
3218,5,23042
3219,4,41805
3220,3,2486
3221,6,28055
3222,8,43895
3223,2,19180
3224,7,15764
3225,10,3750
3226,4,39799
3227,8,3758
3228,8,1728
3229,1,32696
3230,1,2330
3231,11,45223
3232,6,18022
3233,9,6334
3234,7,4723
3235,1,32966
3236,5,7197
3237,3,7144
3238,6,33331
3239,9,31262
3240,4,10112
3241,10,36550
3242,3,4066
3243,8,11427
3244,9,25407
3245,7,29741
3246,9,33933
3247,12,9974
3248,8,33563
3249,3,6981
3250,6,35481
3251,10,43457
3252,7,25688
3253,8,13365
3254,12,32916
3255,10,11295
3256,5,27438
3257,11,16014
3258,12,26638
3259,9,36893
3260,1,22549
3261,10,22885
3262,3,16530
3263,3,24119
3264,12,13550
3265,1,1362
3266,4,4140
3267,3,36822
3268,9,8019
3269,7,15124
3270,3,10846
3271,4,32592
3272,8,41689
3273,1,38123
3274,4,39638
3275,7,7924
3276,11,24524
3277,11,12055
3278,6,13895
3279,2,18432
3280,5,39961
3281,7,10929
3282,11,10982
3283,5,32831
3284,11,30284
3285,1,41706
3286,2,13867
3287,1,32692
3288,1,27626
3289,4,15672
3290,11,25179
3291,9,32750
3292,8,28926
3293,7,11655
3294,9,9590
3295,8,19290
3296,6,1167
3297,6,26189
3298,9,15501
3299,5,39622
3300,4,3825
3301,9,23492
3302,8,16844
3303,5,16767
3304,11,33064
3305,8,19354
3306,6,4942
3307,8,8891
3308,6,26327
3309,9,7268
3310,10,29519
3311,3,33561
3312,1,40200
3313,1,19912
3314,5,9486
3315,9,13177
3316,10,31836
3317,1,39124
3318,10,39661
3319,12,960
3320,2,14336
3321,2,28559
3322,8,43377
3323,10,44458
3324,3,21784
3325,8,3651
3326,3,17961
3327,10,288
3328,11,30117
3329,1,59
3330,3,37073
3331,7,28440
3332,5,19802
3333,2,27423
3334,6,19546
3335,9,7752
3336,2,22626
3337,12,28467
3338,11,39402
3339,3,15972
3340,2,28657
3341,2,26274
3342,1,34444
3343,6,5488
3344,5,31088
3345,7,39392
3346,6,9936
3347,10,7266
3348,7,28336
3349,7,44866
3350,10,8648
3351,5,8865
3352,5,1466
3353,8,15502
3354,5,16918
3355,8,29514
3356,9,869
3357,9,16271
3358,3,17707
3359,11,43273
3360,10,34081
3361,1,4191
3362,11,4325
3363,4,36681
3364,4,1888
3365,6,33933
3366,12,6902
3367,9,13134
3368,7,23013
3369,1,6152
3370,1,37587
3371,12,39177
3372,2,35462
3373,8,8726
3374,2,21327
3375,8,34524
3376,2,12381
3377,7,16640
3378,4,31171
3379,11,21425
3380,4,17646
3381,6,36137
3382,7,6152
3383,9,28561
3384,12,10908
3385,2,25444
3386,10,30365
3387,5,12412
3388,6,31351
3389,11,15881
3390,6,3065
3391,6,34303
3392,8,22733
3393,4,110
3394,11,26827
3395,6,38640
3396,4,678
3397,8,3851
3398,12,3805
3399,6,17580
3400,10,11588
3401,2,32814
3402,4,12901
3403,12,7264
3404,8,33832
3405,11,44146
3406,1,23900
3407,6,21326
3408,12,27514
3409,12,676
3410,12,16480
3411,6,6544
3412,11,41979
3413,5,40174
3414,1,9186
3415,3,13074
3416,9,43339
3417,1,14181
3418,11,32530
3419,10,18964
3420,6,19476
3421,9,30067
3422,2,17557
3423,1,25319
3424,8,42953
3425,1,16430
3426,12,19487
3427,2,1987
3428,11,30938
3429,2,24813
3430,1,1558
3431,9,36666
3432,11,3056
3433,12,41832
3434,4,19302
3435,11,9507
3436,2,34081
3437,11,30629
3438,2,16077
3439,5,6896
3440,9,11349
3441,2,23887
3442,3,11698
3443,2,7960
3444,2,3693
3445,11,41918
3446,10,30622
3447,8,2222
3448,9,17426
3449,10,19090
3450,12,11285
3451,10,3419
3452,10,28296
3453,12,23545
3454,9,8741
3455,6,38905
3456,12,9326
3457,2,21723
3458,6,18867
3459,8,40049
3460,3,18630
3461,10,5289
3462,7,23377
3463,12,385
3464,7,78
3465,6,1130
3466,1,152
3467,7,7089
3468,12,23257
3469,5,18854
3470,10,37072
3471,5,13872
3472,7,7058
3473,11,41711
3474,12,24770
3475,4,1403
3476,5,23818
3477,1,13616
3478,1,13258
3479,8,11785
3480,4,14959
3481,6,22443
3482,3,43461
3483,5,14485
3484,10,10310
3485,7,22339
3486,1,25444
3487,7,9417
3488,3,12995
3489,5,31839
3490,3,37954
3491,10,25367
3492,11,9526
3493,9,19437
3494,2,22298
3495,9,24455
3496,8,32737
3497,10,41911
3498,3,23183
3499,3,22835
3500,1,44865
3501,9,32915
3502,3,31855
3503,9,35963
3504,12,14914
3505,2,14169
3506,5,41595
3507,1,32833
3508,11,24270
3509,2,23224
3510,2,31476
3511,6,421
3512,7,43547
3513,2,24270
3514,9,24835
3515,8,10873
3516,7,25491
3517,1,10200
3518,2,23989
3519,4,10712
3520,4,32484
3521,8,33333
3522,9,41786
3523,10,9151
3524,1,29159
3525,1,19322
3526,2,33308
3527,9,30680
3528,5,3707
3529,7,19615
3530,6,40969
3531,4,22495
3532,11,14386
3533,12,38674
3534,5,41093
3535,10,37902
3536,7,13662
3537,9,25048
3538,5,3603
3539,1,18328
3540,11,25566
3541,7,35792
3542,3,17181
3543,3,28158
3544,6,18335
3545,6,18718
3546,4,3562
3547,8,41363
3548,4,34224
3549,5,17845
3550,5,12155
3551,6,29791
3552,8,13965
3553,2,27426
3554,10,22632
3555,5,35116
3556,5,4830
3557,2,36609
3558,3,13569
3559,8,18287
3560,9,34922
3561,11,2615
3562,9,41086
3563,2,10593
3564,9,5176
3565,7,36958
3566,1,19897
3567,3,1419
3568,4,16791
3569,4,2443
3570,10,11002
3571,9,41810
3572,1,8787
3573,10,10984
3574,8,1685
3575,1,10008
3576,3,39633
3577,4,35228
3578,3,19487
3579,7,22148
3580,3,1123
3581,11,34407
3582,3,6150
3583,8,16547
3584,3,7543
3585,1,20381
3586,10,35491
3587,7,41706
3588,1,44481
3589,4,6295
3590,3,5412
3591,12,35124
3592,12,43994
3593,11,30249
3594,10,4250
3595,3,39819
3596,9,4398
3597,2,35244
3598,3,7967
3599,3,21029
3600,8,5838
3601,9,12047
3602,4,14188
3603,2,34484
3604,8,42099
3605,3,27590
3606,11,27669
3607,11,26638
3608,7,6482
3609,9,1958
3610,12,19103
3611,7,10894
3612,10,28796
3613,3,10581
3614,6,35983
3615,5,15157
3616,11,31102
3617,3,7656
3618,8,11705
3619,7,31916
3620,7,3525
3621,10,25198
3622,5,29617
3623,9,15582
3624,10,16213
3625,1,22575
3626,9,28689
3627,2,32769
3628,8,37683
3629,8,5373
3630,9,26653
3631,2,35888
3632,3,27500
3633,2,22912
3634,12,31672
3635,5,10909
